id	symbol	pval|float	pval_adj|float	log2FC|float	HGNC.symbol	mean1|float	cells1|int	mean2|float	cells2|int	mean_diff|float	zscore|float
Adam10	Adam10	1.93013E-01	0.245837865061509	0.485482392972353	ADAM10	0.332522983341403	17	0.237507268837526	1572	0.0950157145038769	1.30171684255328
Cmc2	Cmc2	1.93567E-01	0.246439505548221	0.718854184575705	NA	0.0717734625362932	6	0.0436081061481664	356	0.0281653563881267	1.30009903081765
Zyg11b	Zyg11b	1.93998E-01	0.246883901505273	0.438989965438298	ZYG11B	0.237834882947634	12	0.175439105754322	1230	0.0623957771933118	1.29884334151966
Nars	Nars	1.94376E-01	0.247261687221555	0.403382588629896	NARS1	0.44037371417118	22	0.332959284192144	2045	0.107414429979036	1.29774115953015
Rps15-ps2	Rps15-ps2	1.95408E-01	0.248470205571584	0.72000105510557	NA	0.086357352941934	6	0.0524272897436278	445	0.0339300631983061	1.29474425153478
Usp24	Usp24	1.96425E-01	0.249657664864187	0.617934464267332	USP24	0.188174618158359	9	0.122615178397142	909	0.065559439761217	1.29180445112941
Vps26c	Vps26c	1.97000E-01	0.250283185436928	0.707193867163197	VPS26C	0.0666469289409034	5	0.0408219339195233	328	0.0258249950213802	1.29014661689711
Adar	Adar	1.98161E-01	0.251653183645912	0.692934336492658	ADAR	0.132293625340537	9	0.0818360949581583	612	0.0504575303823783	1.28680781089946
Zfp106	Zfp106	1.98309E-01	0.251735564892355	0.485712691911532	ZNF106	0.363669231637245	19	0.259712270749243	1699	0.103956960888002	1.28638316087984
Dnajc8	Dnajc8	1.98816E-01	0.252179317667587	0.341502517471005	DNAJC8	0.655123609477695	28	0.517035960121951	2724	0.138087649355745	1.28493237409479
Mad2l1bp	Mad2l1bp	1.98826E-01	0.252179317667587	0.697948565379292	MAD2L1BP	0.0738794744965613	5	0.0455428646230068	376	0.0283366098735545	1.28490444662386
Zxdc	Zxdc	1.99170E-01	0.252484481127359	0.624076843523257	ZXDC	0.11928812380533	8	0.0773982887065125	605	0.0418898350988173	1.28391985625611
Slc9a3r1	Slc9a3r1	1.99233E-01	0.252484481127359	0.513353835207911	SLC9A3R1	0.213562259438999	15	0.149619984066511	1093	0.0639422753724886	1.28373924236649
Nol11	Nol11	1.99367E-01	0.252521025355002	0.543833313526686	NOL11	0.145450243524428	9	0.099770997139443	759	0.0456792463849853	1.28335740952254
Usp25	Usp25	1.99429E-01	0.252521025355002	0.521836293741491	USP25	0.274320734961837	15	0.191060213376292	1323	0.0832605215855449	1.28318005618927
Smurf1	Smurf1	1.99856E-01	0.252956214468837	0.418318375594405	SMURF1	0.177857832809166	11	0.133090365381283	1002	0.0447674674278836	1.28196103611622
Rps2-ps10	Rps2-ps10	1.99977E-01	0.253002513860734	0.462311926197201	NA	0.150955522727834	11	0.109566868463445	884	0.0413886542643896	1.28161842818057
Gimap4	Gimap4	2.00407E-01	0.253441597031262	0.850106644413918	GIMAP4	0.19026289597966	8	0.105547148160553	508	0.0847157478191068	1.28039181274159
Slc9a1	Slc9a1	2.00654E-01	0.253647506122979	0.651193816487908	SLC9A1	0.11928812380533	7	0.0759570931664162	567	0.0433310306389135	1.27969039581332
Man2a2	Man2a2	2.00741E-01	0.253652059606995	0.692939189803677	MAN2A2	0.170963658441761	10	0.10575680486613	804	0.0652068535756314	1.27944186923876
Rae1	Rae1	2.01356E-01	0.254322608941564	0.732679168000094	RAE1	0.145450243524428	10	0.0875298221325647	684	0.0579204213918637	1.27769710213294
Shprh	Shprh	2.02100E-01	0.255155377656618	0.763903063807533	SHPRH	0.124667662257952	8	0.0734169062765489	553	0.0512507559814029	1.27559158909086
Parp9	Parp9	2.02234E-01	0.255217971502835	0.669101861506846	PARP9	0.174527268676987	11	0.109759864351588	798	0.0647674043253983	1.27521295555802
Txnrd2	Txnrd2	2.02791E-01	0.255814635241138	0.762422161845426	TXNRD2	0.0594630943592953	5	0.0350538371994169	292	0.0244092571598784	1.27363941131741
Mbd6	Mbd6	2.03178E-01	0.256195388253625	0.516532755972452	MBD6	0.286865895864446	16	0.200533561405191	1366	0.0863323344592551	1.27255001879333
Fkbp15	Fkbp15	2.04214E-01	0.257395106012157	0.484171475384019	FKBP15	0.218083972358057	13	0.155909870932358	1147	0.0621741014256989	1.26963605817203
Wdfy2	Wdfy2	2.04532E-01	0.257687931421104	0.827486016096638	WDFY2	0.104262151655644	8	0.0587528003558572	449	0.0455093512997864	1.26874561031707
Cdc25b	Cdc25b	2.04847E-01	0.25790404383289	0.579541452182095	CDC25B	0.180172298291006	11	0.120567056326041	917	0.0596052419649649	1.26786140070542
Yars2	Yars2	2.04874E-01	0.25790404383289	0.88000725187808	YARS2	0.0717734625362932	6	0.0389991659367637	324	0.0327742965995294	1.26778747286416
Mir22hg	Mir22hg	2.05088E-01	0.258065968243621	0.803215127575591	NA	0.0937235477264424	6	0.0537102128248185	430	0.0400133349016238	1.26718877753118
Pithd1	Pithd1	2.05545E-01	0.258533822634316	0.593619309062816	PITHD1	0.187928641573715	12	0.124536242041289	977	0.063392399532426	1.26591065236526
G6pdx	G6pdx	2.05677E-01	0.258592453481885	0.41085110921929	G6PD	0.234658746579186	14	0.176505498446996	1297	0.0581532481321907	1.26554180797325
Sharpin	Sharpin	2.06188E-01	0.259126787572098	0.448526129644327	SHARPIN	0.199623308026589	13	0.14628218182468	1097	0.0533411262019097	1.26411758068963
Poldip3	Poldip3	2.06281E-01	0.259135994364521	0.530276507001019	POLDIP3	0.196231198851315	12	0.135874801467121	1018	0.0603563973841943	1.26385850421554
Plbd1	Plbd1	2.06498E-01	0.259301583564243	0.522263121987943	PLBD1	0.225858709898881	8	0.157260617914921	1174	0.0685980919839605	1.26325277504604
2310022A10Rik	2310022A10Rik	2.07157E-01	0.26002088496587	0.925482562997134	C19orf47	0.0842268703014184	7	0.0443458160899402	364	0.0398810542114781	1.26142119829169
Pprc1	Pprc1	2.07633E-01	0.260510711516096	0.725513269510181	PPRC1	0.111749752379501	8	0.0675842211206305	509	0.0441655312588705	1.26009942960715
Ermp1	Ermp1	2.08383E-01	0.261180666340983	0.704007870069142	ERMP1	0.11928812380533	8	0.0732267436700526	561	0.0460613801352772	1.25802548047876
Xrcc4	Xrcc4	2.08424E-01	0.261180666340983	0.783433974430529	XRCC4	0.0666469289409034	5	0.0387206836160583	315	0.0279262453248451	1.25791034459924
Ebpl	Ebpl	2.08426E-01	0.261180666340983	0.900542794454535	EBPL	0.0666469289409034	5	0.0357017700649451	295	0.0309451588759584	1.25790396722016
Psma5	Psma5	2.08734E-01	0.261371097232189	0.586104920928145	PSMA5	0.189207115002721	12	0.12603823183387	969	0.0631688831688512	1.25705322497769
Rpl38-ps2	Rpl38-ps2	2.08751E-01	0.261371097232189	0.36709834888682	NA	0.230075505577971	14	0.178386822882547	1337	0.0516886826954242	1.2570065518796
Mrpl43	Mrpl43	2.09684E-01	0.26243067617972	0.456061727895713	MRPL43	0.221790984509941	13	0.161679749914886	1215	0.0601112345950555	1.25443406005056
Znhit6	Znhit6	2.09974E-01	0.262684025686995	0.821648968887809	ZNHIT6	0.106432003196057	7	0.06021868266285	468	0.0462133205332066	1.25363818558229
Osgin2	Osgin2	2.10668E-01	0.263444004073753	1.06539884018618	OSGIN2	0.0666469289409034	5	0.0318466044579815	260	0.0348003244829219	1.25173041234088
Phf20l1	Phf20l1	2.12732E-01	0.26585639871202	0.390725088502286	PHF20L1	0.506477736296192	21	0.386313947072888	2171	0.120163789223304	1.24608786674348
Zfand6	Zfand6	2.12773E-01	0.26585639871202	0.338799805887084	ZFAND6	0.560012965888363	26	0.442801596639546	2565	0.117211369248817	1.24597654738072
Vps13c	Vps13c	2.13256E-01	0.266304573521605	0.882372172316383	VPS13C	0.124667662257952	8	0.067629055872068	504	0.0570386063858838	1.2446627146671
Nfil3	Nfil3	2.13308E-01	0.266304573521605	0.53145616432534	NFIL3	0.145450243524428	10	0.100630633305227	779	0.0448196102192015	1.24452130688226
Nrf1	Nrf1	2.14146E-01	0.267240917975267	0.611700471209425	NRF1	0.139971297310012	9	0.0916007010843238	694	0.048370596225688	1.24224519078739
Rtp4	Rtp4	2.14658E-01	0.267765772285897	0.664589525988218	RTP4	0.137735671019061	8	0.086893051105784	532	0.0508426199132767	1.24085770866938
Eya3	Eya3	2.14744E-01	0.267765772285897	0.685635417386079	EYA3	0.11928812380533	8	0.0741652356914339	578	0.0451228881138959	1.24062659265663
Sfr1	Sfr1	2.15044E-01	0.26802954226726	0.264326767084037	SFR1	0.835741865585216	36	0.695827955100527	3316	0.139913910484689	1.23981489546572
Kcmf1	Kcmf1	2.16383E-01	0.269587862152706	0.32296528099809	KCMF1	0.418544138991969	23	0.334594677020622	2080	0.0839494619713467	1.23620264075451
Vamp4	Vamp4	2.17495E-01	0.270861454272744	0.513935959717721	VAMP4	0.180172298291006	12	0.126176326369804	966	0.0539959719212017	1.23321641629836
Bud23	Bud23	2.17920E-01	0.271279009009945	0.725512657685753	BUD23	0.111749752379501	7	0.0675842497820489	540	0.0441655025974521	1.23207786961185
Rps6-ps4	Rps6-ps4	2.18699E-01	0.272136797514864	0.698184285118494	NA	0.0790407692549612	6	0.0487165747987485	409	0.0303241944562127	1.22999486873514
Exosc1	Exosc1	2.20320E-01	0.274031859335098	0.656071446307612	EXOSC1	0.163077253863938	9	0.103489480034359	790	0.0595877738295794	1.22567756240716
Utp3	Utp3	2.20403E-01	0.274031859335098	0.478348135556134	UTP3	0.316944960328714	17	0.227502782842809	1543	0.0894421774859049	1.22545683249302
Gyg	Gyg	2.20573E-01	0.274051550312706	0.58022181858363	GYG1	0.353568885054657	16	0.236488413333905	1347	0.117080471720751	1.2250061658561
Gm10080	Gm10080	2.20600E-01	0.274051550312706	0.488490423648313	NA	0.117093059804479	8	0.0834604812773891	678	0.0336325785270897	1.22493377490819
Mettl14	Mettl14	2.20720E-01	0.27408745027387	0.738415771031051	METTL14	0.0915786190566598	7	0.0548919670562283	436	0.0366866520004314	1.22461668348057
Snx30	Snx30	2.21642E-01	0.275119371583581	0.356854880893971	SNX30	0.199623308026589	12	0.155878861411267	1138	0.0437444466153222	1.22217455856334
Mical3	Mical3	2.22737E-01	0.276365570388877	1.09540947253737	MICAL3	0.0717734625362932	5	0.0335902154504306	233	0.0381832470858626	1.2192826126159
Map3k10	Map3k10	2.23131E-01	0.276659324571911	0.801744229721923	MAP3K10	0.0666469289409034	5	0.0382323576436626	311	0.0284145712972408	1.21824596894263
Hmgxb3	Hmgxb3	2.23157E-01	0.276659324571911	0.687040393602972	HMGXB3	0.0738794744965613	5	0.0458885178783516	382	0.0279909566182097	1.21817727825
Rxrb	Rxrb	2.23292E-01	0.276713291565487	0.52429844855198	RXRB	0.0915786190566598	7	0.063674351522517	498	0.0279042675341428	1.21782201069774
Per1	Per1	2.23475E-01	0.276827332428165	0.39751702257953	PER1	0.235987511915882	15	0.179153160384059	1259	0.0568343515318225	1.21733927855941
Armc10	Armc10	2.23577E-01	0.27684066199383	0.461844060039674	ARMC10	0.161036672373994	10	0.116921902239496	907	0.0441147701344978	1.21707039419721
Rpl10a	Rpl10a	2.23983E-01	0.277229557030103	0.423859553053716	RPL10A	0.432212560841349	23	0.322183240017794	2101	0.110029320823555	1.21600464422846
Phf1	Phf1	2.24275E-01	0.277477698102502	0.416615950157887	PHF1	0.237084824643288	12	0.177619179207329	1250	0.0594656454359591	1.21523791727911
Zpr1	Zpr1	2.25215E-01	0.27852604599364	0.696182666506623	ZPR1	0.104262151655644	8	0.0643509285800421	505	0.0399112230756015	1.2127778146968
Igbp1	Igbp1	2.25650E-01	0.278950521249134	0.462550384084823	IGBP1	0.348006154597278	18	0.252548843761334	1720	0.0954573108359441	1.21163998051344
Guf1	Guf1	2.26293E-01	0.279598539247635	0.725164048514053	GUF1	0.0842268703014184	6	0.0509512136291405	389	0.0332756566722778	1.20996347372756
Rufy1	Rufy1	2.26400E-01	0.279598539247635	0.5002083597118	RUFY1	0.158759734247883	11	0.112243872792279	849	0.0465158614556041	1.2096844252775
Gm8186	Gm8186	2.26452E-01	0.279598539247635	0.630741332646018	NA	0.0989802173509973	7	0.0639258251406662	530	0.0350543922103311	1.20954975143118
R3hdm2	R3hdm2	2.26601E-01	0.279668489610725	0.458801950979302	R3HDM2	0.430969081105256	21	0.313568887005342	1964	0.117400194099914	1.20916147325336
Slc2a1	Slc2a1	2.28349E-01	0.2817108310371	0.844409263158253	SLC2A1	0.0738794744965613	5	0.0411463466698645	335	0.0327331278266968	1.20462332936326
Prr14	Prr14	2.28693E-01	0.282020645772023	0.431452039892199	PRR14	0.20198054220231	12	0.149771620224821	1113	0.0522089219774886	1.20373219209181
Ablim1	Ablim1	2.28967E-01	0.282243185645444	0.344302656444831	ABLIM1	0.551356343241638	19	0.434297118842052	2192	0.117059224399586	1.20302442554987
Txndc17	Txndc17	2.29161E-01	0.282367069174071	0.340781147714354	TXNDC17	0.369580129165707	17	0.291825518275103	1942	0.0777546108906035	1.20252364083643
Dhx9	Dhx9	2.29397E-01	0.282395011065794	0.284805297013865	DHX9	0.475044083171986	22	0.389941067126168	2318	0.0851030160458174	1.20191477357804
Chchd7	Chchd7	2.29446E-01	0.282395011065794	0.64057213682654	CHCHD7	0.150955522727834	11	0.0968317049729401	749	0.0541238177548943	1.20178630527268
Wdr74	Wdr74	2.29463E-01	0.282395011065794	0.70017718022413	WDR74	0.0666469289409034	5	0.0410209589418326	337	0.0256259699990708	1.20174213646148
Kdm2a	Kdm2a	2.29843E-01	0.282746904752276	0.429257189582814	KDM2A	0.407766969791092	19	0.302825716837397	1898	0.104941252953696	1.20076375350631
Zfp276	Zfp276	2.30286E-01	0.283177032951681	0.728095172611805	ZNF276	0.0790407692549612	6	0.0477169494802655	375	0.0313238197746957	1.1996221604551
Sfswap	Sfswap	2.30464E-01	0.2832800485994	0.505557155537964	SFSWAP	0.218083972358057	13	0.153615797840787	1068	0.0644681745172697	1.19916566000051
Supt4a	Supt4a	2.30570E-01	0.283295956716746	0.396148764421323	SUPT4H1	0.275956334558051	16	0.209694822157628	1503	0.0662615124004226	1.19889151690903
Atp7a	Atp7a	2.33506E-01	0.286786290312803	0.581922188276734	ATP7A	0.104262151655644	8	0.0696547358173772	527	0.0346074158382664	1.19137688311237
Haus8	Haus8	2.35821E-01	0.289420229343683	0.682406797886004	HAUS8	0.0666469289409034	5	0.0415293588882745	347	0.025117570052629	1.18549621776338
Zbtb1	Zbtb1	2.35893E-01	0.289420229343683	0.643000130446546	ZBTB1	0.132293625340537	8	0.0847181749628753	645	0.0475754503776613	1.1853145327612
Mcur1	Mcur1	2.35937E-01	0.289420229343683	0.467386297206689	MCUR1	0.256358440094885	16	0.185417330986372	1322	0.0709411091085132	1.18520277132783
Csnk2a1	Csnk2a1	2.36428E-01	0.289800934199754	0.397674604927155	CSNK2A3	0.384367700432161	19	0.29176614743305	1894	0.0926015529991112	1.18396110454152
Zbtb11	Zbtb11	2.36439E-01	0.289800934199754	0.498499928467647	ZBTB11	0.155483172763807	9	0.11005758095928	817	0.0454255918045264	1.18393386973806
Crbn	Crbn	2.37707E-01	0.291237134426624	0.548778362166845	CRBN	0.142211316558871	8	0.097215476467035	759	0.0449958400918356	1.18073687514709
Psen1	Psen1	2.37826E-01	0.291249120033972	0.360744462148627	PSEN1	0.239259064660613	13	0.186326015441466	1316	0.0529330492191469	1.18043897626351
Kdm6a	Kdm6a	2.37910E-01	0.291249120033972	0.521112386952168	KDM6A	0.230075505577971	14	0.160324511549044	1139	0.0697509940289268	1.18022783339902
Ncapd3	Ncapd3	2.38701E-01	0.292099490129379	0.857898570662319	NCAPD3	0.0666469289409034	5	0.0367728202709306	275	0.0298741086699728	1.17824033529087
Itga5	Itga5	2.39686E-01	0.293186891637496	0.626173965480861	NA	0.195983554388759	11	0.12697624615527	769	0.0690073082334888	1.17577114103424
D6Wsu163e	D6Wsu163e	2.40327E-01	0.293851605883836	0.712490208680384	C12orf4	0.0738794744965613	5	0.0450861211019756	354	0.0287933533945857	1.17417009896755
Cul4b	Cul4b	2.40627E-01	0.294100221845026	0.577395572547313	NA	0.11928812380533	8	0.0799436220591355	638	0.0393445017461943	1.17341991652925
Ank	Ank	2.41682E-01	0.295269332476132	0.7386768094547	ANKH	0.0989802173509973	7	0.0593177304804613	482	0.039662486870536	1.17079395310468
Idua	Idua	2.42097E-01	0.295657850011488	0.621757100194881	IDUA	0.096824979694626	8	0.0629245150813116	503	0.0339004646133144	1.16976052505712
Rnf4	Rnf4	2.43870E-01	0.29770200708155	0.353842047429035	RNF4	0.320952837521164	19	0.251144776383101	1710	0.0698080611380626	1.16536912080572
Fuca1	Fuca1	2.45057E-01	0.29903084925912	0.347806377836261	FUCA1	0.475239986204848	23	0.373433110575856	2292	0.101806875628992	1.16243942524168
Cnot6l	Cnot6l	2.45496E-01	0.299347617657983	0.480610578977947	CNOT6L	0.379514304865822	20	0.271988129103159	1740	0.107526175762663	1.16135798027923
Smim13	Smim13	2.45588E-01	0.299347617657983	0.647562862538287	SMIM13	0.0594630943592953	5	0.0379587287824345	308	0.0215043655768608	1.1611327075888
Magohb	Magohb	2.45613E-01	0.299347617657983	0.72022857534385	MAGOHB	0.0790407692549612	5	0.0479778468066327	391	0.0310629224483285	1.16106987789649
1700037H04Rik	1700037H04Rik	2.46624E-01	0.300457580899237	0.868599839666828	C20orf27	0.0666469289409034	5	0.0365010650004553	297	0.0301458639404481	1.15858955511298
Topbp1	Topbp1	2.47014E-01	0.300811640621093	0.701384434263649	TOPBP1	0.0811610613176982	5	0.0499125736829381	384	0.0312484876347601	1.15763359903829
Nrp2	Nrp2	2.47878E-01	0.301743215703581	0.657419462034434	NRP2	0.156487261482215	10	0.0992146975232894	559	0.0572725639589258	1.15551813379437
Dennd1a	Dennd1a	2.48744E-01	0.30262222564948	0.634762273664707	DENND1A	0.0790407692549612	6	0.0509059649130798	410	0.0281348043418815	1.15340443686551
Coa6	Coa6	2.48800E-01	0.30262222564948	0.482836456750625	COA6	0.147701028785565	9	0.105690332416329	816	0.0420106963692363	1.15326778711259
Cep135	Cep135	2.50436E-01	0.304489464073627	0.776600695439863	CEP135	0.0666469289409034	5	0.03890451791648	294	0.0277424110244234	1.14929030827148
Nsun3	Nsun3	2.53469E-01	0.308053135155637	0.720153757976834	NSUN3	0.0717734625362932	5	0.0435688418435387	357	0.0282046206927545	1.14196354120151
Gtf2e2	Gtf2e2	2.56200E-01	0.311247534949824	0.602065339821417	GTF2E2	0.0989802173509973	7	0.0652091706132638	519	0.0337710467377335	1.13541745338012
Osbpl8	Osbpl8	2.56559E-01	0.311558447466808	0.443793021460532	OSBPL8	0.177857832809166	13	0.130760925215364	913	0.0470969075938026	1.13456083814563
Eri3	Eri3	2.57294E-01	0.312324925200697	0.491829667074361	ERI3	0.111749752379501	8	0.0794677811210872	615	0.0322819712584139	1.13281062253906
Ccnl2	Ccnl2	2.57403E-01	0.312332173481514	0.348009588079738	CCNL2	0.462539218518478	21	0.363401936711582	2138	0.0991372818068953	1.13255063036407
Rpl18-ps2	Rpl18-ps2	2.58614E-01	0.313676330120912	0.648590873143066	NA	0.124667662257952	9	0.0795258844859169	654	0.0451417777720348	1.12967197931246
Marchf2	Marchf2	2.59090E-01	0.314126850314484	0.35060097398224	MARCHF2	0.194295594740614	9	0.152377745707267	1143	0.0419178490333471	1.1285451758921
Sri	Sri	2.59641E-01	0.314668665256122	0.334724476363448	SRI	0.650218050742182	28	0.515581011417384	2790	0.134637039324798	1.12724086433432
Raf1	Raf1	2.59806E-01	0.31474308488163	0.346946326292089	RAF1	0.230075505577971	14	0.18089607087564	1315	0.0491794347023318	1.12684951827095
Sephs2	Sephs2	2.61983E-01	0.317253217000975	0.486188284522454	SEPHS2	0.145450243524428	10	0.10383821060599	826	0.0416120329184381	1.12171652726795
Naa50	Naa50	2.63109E-01	0.318489828668974	0.356836557717805	NAA50	0.310645716301504	17	0.242575458984259	1667	0.0680702573172448	1.11907194234076
Rps13-ps1	Rps13-ps1	2.66033E-01	0.321900254819803	0.408708069540766	NA	0.204342408292833	11	0.153930655606465	1187	0.0504117526863682	1.11224396722441
Kxd1	Kxd1	2.68737E-01	0.325041296979267	0.706331939908541	NA	0.113934316895398	7	0.0698276541157046	563	0.0441066627796929	1.10597665778274
Zmiz1	Zmiz1	2.69359E-01	0.325664077842298	0.383169913576067	ZMIZ1	0.624229584485241	25	0.478628670823005	2382	0.145600913662236	1.10453949464825
Nsmce3	Nsmce3	2.69578E-01	0.325797893475482	0.706629465370118	NA	0.086357352941934	6	0.0529154698646734	433	0.0334418830772605	1.10403590517
Pcif1	Pcif1	2.69846E-01	0.325950979161394	0.410162486611707	PCIF1	0.205072614505553	12	0.154325060815217	1138	0.0507475536903365	1.10341714220946
Abcf1	Abcf1	2.69920E-01	0.325950979161394	0.40634881970372	ABCF1	0.405006162693033	21	0.305589514286899	1917	0.0994166484061334	1.10324741314371
Fis1	Fis1	2.70271E-01	0.326244621616197	0.281837077507292	FIS1	0.595390720609816	28	0.48973444130485	2722	0.105656279304966	1.10243926071113
Ube2l3	Ube2l3	2.71219E-01	0.327258283395252	0.320233580420681	UBE2L5	0.651341185974436	27	0.521685333497509	2897	0.129655852476928	1.1002603944829
Kmt5c	Kmt5c	2.71414E-01	0.327363482225616	0.707882709877039	KMT5C	0.0666469289409034	5	0.0408024473483331	328	0.0258444815925703	1.0998118983456
Emd	Emd	2.71657E-01	0.327526046204003	0.299138647085262	EMD	0.278463561500394	16	0.226317776546281	1613	0.0521457849541128	1.0992543445335
Gm12940	Gm12940	2.72450E-01	0.328350936059928	0.690830205770022	NA	0.086357352941934	6	0.0534981430720041	419	0.0328592098699298	1.09743823353381
Spryd7	Spryd7	2.73061E-01	0.328879021953598	0.491530533104872	SPRYD7	0.130073055924569	10	0.0925170783308559	713	0.037555977593713	1.09603999474769
Mrpl55	Mrpl55	2.73205E-01	0.328879021953598	0.683121696074597	MRPL55	0.124667662257952	9	0.0776450358026068	621	0.047022626455345	1.09571160629303
Tex10	Tex10	2.73214E-01	0.328879021953598	0.712523850242358	TEX10	0.0937235477264424	5	0.0571949478151411	465	0.0365285999113012	1.09569057430509
Appl1	Appl1	2.73718E-01	0.329354949438983	0.463191650888971	APPL1	0.212257602677731	13	0.153967363884186	1026	0.0582902387935445	1.09453943792808
Heca	Heca	2.74384E-01	0.33002503938075	0.509816205729857	HECA	0.204342408292833	11	0.143512105884023	1066	0.0608303024088102	1.09302128546591
Zfc3h1	Zfc3h1	2.74786E-01	0.330376801305836	0.518374899260335	ZFC3H1	0.168667252254397	10	0.117756360989772	834	0.0509108912646252	1.09210687869455
Mier1	Mier1	2.75283E-01	0.330790190098642	0.33698652062101	MIER1	0.338927374199689	18	0.268326518725643	1706	0.0706008554740464	1.09097739015447
Plin2	Plin2	2.75350E-01	0.330790190098642	0.351700146474597	PLIN2	0.43736804288765	15	0.342747861476906	2084	0.0946201814107441	1.09082386323924
Dhx57	Dhx57	2.75458E-01	0.330790190098642	0.506192344277215	DHX57	0.115892113580168	7	0.0815971150639303	610	0.0342949985162372	1.09057936642803
Hira	Hira	2.76365E-01	0.331747450986361	0.505424749777018	HIRA	0.0738794744965613	5	0.0520446134690936	428	0.0218348610274677	1.08852179859589
Pfdn6	Pfdn6	2.76606E-01	0.33190568366559	0.487496499119569	PFDN6	0.124667662257952	9	0.088920674171527	705	0.0357469880864247	1.08797451910673
Dnm2	Dnm2	2.79146E-01	0.334819730354925	0.381662865482849	DNM2	0.221790984509941	14	0.170236200603704	1188	0.0515547839062378	1.08224073247149
Esrra	Esrra	2.79595E-01	0.33522602000874	0.674208081215758	ESRRA	0.0937235477264424	6	0.0587343090203085	479	0.0349892387061339	1.08122930940837
Hmgn2	Hmgn2	2.80278E-01	0.335911578390771	0.381795782837323	NA	0.274584600190064	14	0.210738650064046	1463	0.063845950126018	1.07969514116214
Smarce1	Smarce1	2.84646E-01	0.34101168751484	0.379516649186223	SMARCE1	0.238416200975487	14	0.183269362094208	1326	0.0551468388812792	1.06994043861171
Zbtb33	Zbtb33	2.85010E-01	0.341275395628688	0.551617293244094	ZBTB33	0.126877610190826	6	0.0865628682874443	681	0.0403147419033821	1.0691320035117
Mapk1ip1l	Mapk1ip1l	2.85092E-01	0.341275395628688	0.347538191371868	MAPK1IP1L	0.25034899502451	17	0.196755296522679	1408	0.0535936985018307	1.06895071929907
C2cd3	C2cd3	2.85313E-01	0.341330057689213	0.80822603824359	C2CD3	0.0811610613176982	5	0.0463497543481249	379	0.0348113069695734	1.06845934359831
9430038I01Rik	9430038I01Rik	2.85363E-01	0.341330057689213	0.709125180886363	C10orf143	0.106432003196057	7	0.0651034923564545	513	0.0413285108396022	1.06834878091618
Nup160	Nup160	2.85650E-01	0.341538278125244	0.612508013603453	NUP160	0.0666469289409034	5	0.04359100254698	329	0.0230559263939234	1.06771254851776
Nol4l	Nol4l	2.86278E-01	0.342154068797901	0.692310869901474	NOL4L	0.0717734625362932	6	0.0444178527520645	326	0.0273556097842287	1.06632150835103
Rogdi	Rogdi	2.87370E-01	0.343322885309856	0.576504191133875	ROGDI	0.149718172198048	8	0.100399017380348	801	0.0493191548177001	1.0639093495795
Nsd3	Nsd3	2.87862E-01	0.343775715876627	0.366461677685664	NSD3	0.381938871998457	17	0.296263332656497	1885	0.0856755393419608	1.06282252532677
Snap29	Snap29	2.88103E-01	0.343927037556715	0.376346672641184	SNAP29	0.214639662972566	12	0.165355384120992	1204	0.0492842788515739	1.0622926560676
Anapc7	Anapc7	2.90088E-01	0.346160821358478	0.51774962822935	ANAPC7	0.106432003196057	7	0.0743385469413162	600	0.0320934562547405	1.05792751477171
Zbtb24	Zbtb24	2.90615E-01	0.346652872295692	0.721032126861932	ZBTB24	0.0666469289409034	5	0.0404322438737827	331	0.0262146850671207	1.05677248906365
Nol8	Nol8	2.91630E-01	0.347726044263022	0.522648243633706	NOL8	0.137735671019061	8	0.0958768221020784	700	0.0418588489169823	1.05455242031945
Ankfy1	Ankfy1	2.92007E-01	0.34803825766257	0.530238838432501	ANKFY1	0.161036672373994	10	0.111508248069799	829	0.0495284243041954	1.05372907259726
Capn1	Capn1	2.92457E-01	0.348437171183834	0.432577854170225	CAPN1	0.25254654750147	14	0.187120998474885	1328	0.0654255490265857	1.05274723868477
Lsm10	Lsm10	2.92752E-01	0.348651291604581	0.522859019997474	LSM10	0.137735671019061	10	0.0958628156133852	763	0.0418728554056755	1.05210401926022
Parl	Parl	2.92910E-01	0.348701974488793	0.433765772969061	PARL	0.180172298291006	12	0.133386387190407	1025	0.0467859111005991	1.05176003636814
Rbx1-ps	Rbx1-ps	2.93327E-01	0.349061422629863	0.595864266553314	NA	0.111749752379501	8	0.0739389964769739	605	0.0378107559025271	1.0508510891111
Fbxl14	Fbxl14	2.95179E-01	0.351126839418594	0.510705184697827	FBXL14	0.150955522727834	10	0.105952553253052	818	0.0450029694747821	1.04682847439939
Sbf2	Sbf2	2.96076E-01	0.352056199105501	0.660655855354987	SBF2	0.111749752379501	7	0.0706918488508078	505	0.0410579035286932	1.04488450104231
Socs7	Socs7	2.96937E-01	0.352940854487578	0.397659486773	SOCS7	0.139971297310012	9	0.106250639891664	813	0.0337206574183477	1.0430243476477
Sgpp1	Sgpp1	2.97398E-01	0.353350351279814	0.395812289876188	SGPP1	0.158759734247883	11	0.120667132208435	925	0.0380926020394484	1.04202875993781
Utp20	Utp20	2.98537E-01	0.354563981418648	0.537713970433132	UTP20	0.0989802173509973	7	0.068183669284957	516	0.0307965480660403	1.03957582823007
Get3	Get3	2.99092E-01	0.355083771962596	0.43172182177427	GET3	0.172223873804248	12	0.12768272281929	979	0.0445411509849577	1.03838242192313
